0.036,-9.899681797773036e-6
0.056,-0.000027348636347973802
0.076,-0.000049581072251319306
0.098,-0.00008626609614510886
0.133,-0.00016125316609751596
0.186,-0.00032170028204458274
0.275,-0.000713553256995228
